top Temperature_lag13,top Pressure_lag13,reflux flow_lag13,flow to next process_lag13,6th tray Temperature_lag13,bottom Temperature 1_lag13,bottom Temperature 2_lag13,PT_lag13,dT_lag13,dT2_lag13,Refux Ratio_lag13,Log_top_T_lag13,reflux_times_Ttray6_lag13,T_all_avg_lag13,C4 content
0.26310648,0.65932632,0.024602894,0.46958087,0.72017238,0.78470807,0.78189133,0.3049497205456306,0.2714422697685919,0.2181481280124277,0.0222123235851432,0.3048134971372453,0.0280142459929427,0.6987339378030263,0.33349405
0.26349698,0.62461977,0.048613392,0.46765438,0.71925504,0.76456191,0.77780555,0.2893261250199387,0.2719901896160477,0.2209662143718736,0.0439474232239208,0.3052390221530583,0.054913584680831,0.6911277958383669,0.3377663
0.26388811,0.67030699,0.02946715,0.46572789,0.71907104,0.74001847,0.76746786,0.3109494932175293,0.2724230823400487,0.2244156283442926,0.0266738723313964,0.305665160092051,0.0335341408140722,0.6804756002745065,0.34219026
0.26427925,0.67415148,0.038685753,0.4638014,0.71757675,0.77349264,0.76621643,0.3131964568862437,0.2730642321371621,0.2205062018590644,0.0350647044323902,0.3060912353061407,0.0438551558397095,0.6900358459498585,0.34574885
0.26466974,0.6543615,0.057443715,0.46187491,0.71576573,0.76173576,0.73470174,0.3044516362169943,0.2737563523524772,0.2223057287730121,0.0521355059463746,0.3065165290524541,0.0646348913041234,0.6763059910337942,0.34810116
0.26336978,0.63091719,0.084682085,0.45994841,0.71395471,0.77472732,0.74233525,0.2921020357737995,0.2726996013506295,0.2195944904956502,0.0769582740320816,0.3051004212985915,0.0943156240462673,0.6816864926143174,0.35130805
0.25817565,0.62254422,0.101415,0.45802192,0.71214369,0.72030421,0.74390083,0.2825411879247097,0.267604229629837,0.2220737163924681,0.0922867661101584,0.2994340814878753,0.1121972190253579,0.663296085556095,0.35485925
0.25298216,0.6583593,0.041221857,0.45609543,0.69392966,0.73506252,0.72634098,0.2927852227519447,0.2650406133130779,0.2157555128986692,0.0375611603042252,0.2937553938572783,0.0453875857490324,0.6552444032389422,0.35472289
0.2460346,0.64600032,0.059440753,0.45416894,0.71614029,0.75922257,0.75365186,0.2793992281585233,0.254425890370458,0.2069486186541797,0.0542338860564329,0.2861382606846534,0.0672200769357504,0.675745747726416,0.35685472
0.23903172,0.66207406,0.04395709,0.45387746,0.71881477,0.76975729,0.75399726,0.2782008109063569,0.2467995499950126,0.1998614160694765,0.0401145954257352,0.2784365947588778,0.0501642205256368,0.6777585008763168,0.35686268
0.23202947,0.63370031,0.080480056,0.45735112,0.72707213,0.77247704,0.75569649,0.2584778603632464,0.2384243327929556,0.1937089394571193,0.0732698591890594,0.2707114991697179,0.0915665971663922,0.679501637414557,0.35684449
0.22502658,0.62104504,0.083177305,0.46082477,0.72654249,0.74260207,0.74907141,0.2456706075008511,0.2312993716191495,0.1910832977175098,0.0755453968013706,0.2629614211486655,0.0942643314110492,0.6659743935620643,0.35678654
0.21802434,0.6184167,0.074517335,0.4642987,0.72200442,0.76317074,0.75949415,0.2370186236267876,0.2246925238886735,0.1829775229222737,0.0675194543399556,0.2551876353580862,0.0839661843565719,0.6719499637625663,0.35240179
0.21102145,0.64892497,0.077886401,0.46777235,0.7188174,0.77335023,0.77264885,0.2407228802038787,0.2178786949721677,0.1760837265680434,0.0704051162928808,0.2473885440571215,0.0870774502879991,0.6759880165140845,0.34889036
0.2040192,0.65013964,0.062128409,0.47124601,0.71790531,0.77242696,0.78607779,0.2331706960422482,0.2107607435751112,0.1703294823277299,0.0560281419449873,0.23956542791007,0.0695696320042953,0.6773985184768873,0.34211412
0.21233159,0.63006367,0.079476742,0.47471994,0.72909605,0.80037244,0.77913161,0.2351772636074271,0.2179281826168788,0.1745176632728933,0.0715042390616907,0.248849518518561,0.0896658767961717,0.6898412653526895,0.3323088
0.23795244,0.6387241,0.13265704,0.47819359,0.73849286,0.81517143,0.79761657,0.2671774176360919,0.2429042731974477,0.1939812031786432,0.1190694298226719,0.2772474763893195,0.1486995608437107,0.7108241951285023,0.32207053
0.2635733,0.64146005,0.16777114,0.48166724,0.72764119,0.77558487,0.7923106,0.2972126638898236,0.2707483185410119,0.2196580439894929,0.1502338728515715,0.3053221789271414,0.1828702139857888,0.7015700073014081,0.31095443
0.23516617,0.61811745,0.17994022,0.48514117,0.72359597,0.80864905,0.78529152,0.2555301399652234,0.2421348382851961,0.1924011551437003,0.1607540028032684,0.2741749943757678,0.1938858680919637,0.6996016367636406,0.30194629
0.21386814,0.65234491,0.22387007,0.48861483,0.73103324,0.81332488,0.80719751,0.2452560068099958,0.219259585560731,0.1745249834938019,0.1995331137655772,0.2505618672459175,0.2399570503320366,0.7035096721474904,0.2916745
0.2169457,0.61971392,0.23702904,0.49208848,0.73847052,0.81025617,0.80443778,0.2363407341996899,0.2214632249980845,0.177336504490302,0.2107697431664076,0.2539879638405258,0.2550891142448689,0.7049493805540914,0.28412437
0.22002262,0.66704035,0.23777299,0.49556213,0.74854415,0.83924542,0.80418437,0.2579976320614059,0.2233102374125184,0.177016920912791,0.2109401961643232,0.2574085966323891,0.2587632515905573,0.7178172936227919,0.27839698
0.22310017,0.65470349,0.27269103,0.49903606,0.7630126,0.87077602,0.82359445,0.2567679652909485,0.224575507086623,0.1764677061248604,0.2413570884916452,0.2608251906781655,0.2987808632462849,0.7388570787320824,0.27522646
0.22617709,0.65398413,0.31559263,0.50250972,0.76908175,0.84302615,0.83861673,0.2600232032609063,0.226891702423915,0.1815951512974177,0.2786832383543237,0.2642363602752715,0.3435452879327164,0.7377568003835827,0.27401348
0.22925465,0.62282725,0.35036449,0.50598337,0.76098736,0.8336244,0.81289053,0.2510048084743437,0.2310360859794169,0.1850098740086841,0.3086748126423219,0.2676435264193246,0.3729291955952715,0.7254239271232678,0.27166766
0.23233156,0.64725037,0.34975867,0.5094573,0.75289297,0.82366869,0.79953623,0.2643484682777008,0.2352180867645259,0.188516513960297,0.3074319096881014,0.2710452739738074,0.3676213804587839,0.7167214421687399,0.27050592
0.23540848,0.61402826,0.33446454,0.51293095,0.74567254,0.82439635,0.81105245,0.2541012170206543,0.2393190260332907,0.1909369768739631,0.2933136398625991,0.274442347026977,0.3489370951013866,0.7192099559075538,0.26847632
0.23848604,0.64154408,0.33651798,0.51640461,0.74182708,0.81172089,0.79169791,0.2689587925989293,0.2429829654358734,0.1947864774898049,0.2944384096766737,0.2778354525402873,0.3483438536122002,0.7091341168095568,0.2696826
0.24156296,0.64976816,0.36577219,0.51987826,0.73798162,0.81897094,0.8117606,0.275921187975663,0.2466624650002809,0.1965131944270344,0.3193031225608696,0.2812231921130652,0.3728551119636332,0.7172887574476784,0.26850246
0.24464051,0.67051926,0.39132583,0.52335219,0.73413747,0.84145189,0.83530853,0.288360594949333,0.250358738800977,0.1965871515985077,0.3408313069155443,0.2846069768486616,0.3932623436842611,0.731193777296159,0.26617262
0.21295295,0.64952493,0.40594814,0.52682584,0.74093603,0.87077602,0.85185474,0.2431508364185065,0.2170794692838711,0.1684414610666684,0.3527624422005752,0.2495421123238186,0.4092800926736509,0.737639452351585,0.26389278
0.21407993,0.67037775,0.43613008,0.5302995,0.73295071,0.87077602,0.86507713,0.252285231427114,0.2192338686942892,0.1693328793719463,0.3781297876623754,0.2507977952208791,0.4306120550960883,0.7395945514223063,0.2607219
0.2152069,0.65608326,0.48272265,0.53377343,0.71097928,0.84045819,0.83071593,0.248205517189376,0.2232180682067341,0.1730283909999792,0.4175781375583149,0.2520528279968768,0.4558073325401973,0.7133208898665623,0.25719204
0.21633387,0.65039171,0.44690066,0.53724708,0.6952991,0.8354553,0.78844872,0.2473408215026307,0.2264623928821071,0.1744085778118803,0.3857168446226903,0.2533072224466479,0.4157248665158565,0.6943281578908694,0.25499427
0.21746085,0.64286341,0.38914923,0.54072073,0.70393628,0.8400482,0.82956865,0.2457514399959182,0.2264882286543769,0.1748795452747276,0.3351147438020245,0.2545609903413812,0.3714207891624422,0.711371237627108,0.25163795
0.21858782,0.65632207,0.40804954,0.54521524,0.71257345,0.84343928,0.82952179,0.2521966129809135,0.2265137947868234,0.1754624766872848,0.3503686145619799,0.2558141100790374,0.3912318808688947,0.7153982553995452,0.24720831
0.2197148,0.63519801,0.38951833,0.55086348,0.72121062,0.82359983,0.83034797,0.2453379450155674,0.2265391146441497,0.1782858609285612,0.3332388418061097,0.2570666045453864,0.3786269082714558,0.712556834304961,0.24494804
0.2213105,0.67246509,0.43896929,0.55651173,0.72817083,0.88293038,0.85350017,0.2616182554345982,0.2272653640500951,0.17392214796042,0.3741821159251256,0.2588389342838701,0.4238489630898024,0.7405248106039689,0.24376304
0.22400137,0.65381902,0.45902446,0.56216025,0.7286479,0.84613242,0.83034797,0.2574568831422447,0.2299651550437528,0.1795456795519728,0.389862561308778,0.2618247777983282,0.4397921979672494,0.723080751309104,0.24260417
0.22669224,0.63528056,0.48370716,0.56780849,0.72912628,0.83333333,0.80802022,0.2531619907526407,0.2326632800112265,0.1829710386785617,0.4093462254699163,0.2648070108558991,0.4593605652058931,0.713263063749847,0.24251231
0.22938312,0.66081075,0.50235156,0.57345673,0.72960335,0.82885467,0.83956094,0.2664617264439146,0.2353601009873016,0.1855963340016969,0.4235983277742348,0.2677856532402252,0.4736365876044598,0.722550021655409,0.24261675
0.23207399,0.64105467,0.49602012,0.57910498,0.72974397,0.86878863,0.8407412,0.2615277754844489,0.2381017282244538,0.1837610312923304,0.4167634034389327,0.2707606915018996,0.4670385869591062,0.7360505781851634,0.24164854
0.23476486,0.66712143,0.537171,0.58475322,0.72974397,0.85157817,0.84191973,0.2753177842318224,0.2408624891241451,0.1876195859764751,0.4497303550761898,0.2737321453749652,0.499064457061358,0.7319520726724104,0.24165422
0.2374144,0.66464492,0.55836953,0.58379757,0.72974397,0.84522323,0.84309999,0.2773914233333887,0.2435808465454133,0.1903905011559951,0.4677602627229727,0.27665446581891,0.5163291936554749,0.7311763247025734,0.23934111
0.23996472,0.66131637,0.56920763,0.58259466,0.72974397,0.84638436,0.84732636,0.2789670766217365,0.2461974068912124,0.1923146711262541,0.4772020526252979,0.2794640843737965,0.5253012070362385,0.7336149014745271,0.23383932
0.24251503,0.6495264,0.57032451,0.58139201,0.72974397,0.85685962,0.83748334,0.2769056068201609,0.2488139569772781,0.1932621118823596,0.4785020270578675,0.2822704948486316,0.5265328220072859,0.7345926122950776,0.22603235
0.24506535,0.64002132,0.51976626,0.5801891,0.72974397,0.83918752,0.84991252,0.2757227706382626,0.2514305173230773,0.1971709970563257,0.4364156425306181,0.2850737265194669,0.4862019565149148,0.7337654189578435,0.21926403
0.24761631,0.63036292,0.51458931,0.57898618,0.72974397,0.82164061,0.82617193,0.2743886787410275,0.2540477342918184,0.2011424248995945,0.4323980404919038,0.2878744778891982,0.4823017246829373,0.7218651709464429,0.2078746
0.25016663,0.61638684,0.49421991,0.57778326,0.72974397,0.867338,0.86186787,0.2710684787347415,0.2566642946376176,0.1982410442312274,0.4155986990224382,0.2906713508393408,0.4658960854355192,0.7476534900369504,0.19800909
0.25271695,0.63758018,0.49415583,0.57658034,0.73793168,0.89314117,0.90028535,0.2832470933682285,0.2580593360516965,0.1975324748308796,0.415861870806445,0.2934650556318252,0.4713845473650428,0.7706815375240832,0.18894072
0.24940471,0.65065705,0.52239752,0.57537742,0.74953509,0.88887846,0.87446368,0.2852680103602821,0.2529879857827825,0.1953834483807923,0.4399646426243186,0.2898361041858164,0.502919235474188,0.7639864479790557,0.17869222
0.24583745,0.66193255,0.5371522,0.57417451,0.76113981,0.89918783,0.88936273,0.2860606114269592,0.2477262976951355,0.1915434287879029,0.4527367710576311,0.2859217666605551,0.5235510952874443,0.7741999109614818,0.17103981
0.24227018,0.65122458,0.56324299,0.57297159,0.77274322,0.90121434,0.88031464,0.2773492710102394,0.2425336668259929,0.188562798162176,0.4750903428487293,0.2820011957071624,0.5541333668154145,0.77451159382274,0.16335898
0.23870291,0.65631912,0.60317531,0.57176867,0.78434795,0.89123672,0.88794121,0.2754032444569704,0.2374083945455935,0.1867664894125218,0.5091622704326872,0.2780743824752429,0.5968794871799659,0.7762585151867676,0.15776286
0.23513564,0.64463529,0.63392509,0.56956424,0.7956044,0.87185578,0.86655072,0.2664580346886054,0.2323944242690229,0.1858802336943129,0.5358708480385951,0.2741413070553549,0.6323675074221782,0.7660953209578778,0.15194627
0.23156838,0.63914274,0.64800757,0.56068851,0.79826967,0.8750982,0.86903621,0.2601796948497273,0.2285295381378143,0.182743683297177,0.5508903087312612,0.270201960494538,0.6495064816093268,0.7675778912876796,0.14874166
0.22800111,0.63174269,0.65388511,0.55181278,0.80093626,0.88528864,0.88881078,0.2532056947846838,0.2246759170505252,0.1789559919047221,0.5590664230643071,0.2662563006058629,0.659829558893777,0.7765067407741126,0.14637855
0.22443384,0.6185302,0.6638845,0.54293704,0.80360154,0.90240208,0.89920923,0.2440312989869641,0.2208338513603988,0.174571426868868,0.5708810278071338,0.2623043182260887,0.6737838641528544,0.7846815651017001,0.14325008
0.22086657,0.66460954,0.67756488,0.53406131,0.80939207,0.90092484,0.87717133,0.2580434502541913,0.2166283082198153,0.1719302024428805,0.58601597667253,0.2583459930604814,0.693703421140149,0.7781404890884842,0.14085855
0.21729931,0.66560899,0.70427301,0.52518558,0.81399322,0.89781857,0.88893749,0.2542575212729787,0.2125889033972602,0.1694301865501066,0.6126601609592528,0.2543813158394401,0.7240287889980453,0.7811185141306783,0.14094777
0.21373204,0.62509149,0.71150378,0.51630984,0.81427184,0.91471292,0.89925609,0.2348602397257015,0.2090668496748361,0.1651783398105207,0.6225733761015242,0.2504102438437632,0.7340031558023793,0.7884682955902292,0.13652608
0.21302227,0.6244871,0.68852461,0.50743411,0.81455046,0.9351392,0.89925609,0.2338539782024568,0.2083405769040155,0.1628920659145875,0.6060136630249037,0.2496193672326365,0.717972981256376,0.7946109971846462,0.13298056
0.21396672,0.62506938,0.64915284,0.49855838,0.81482908,0.89936779,0.8645061,0.2351098023872724,0.2092321431625567,0.1666956604006532,0.5747441782877002,0.2506716853412385,0.6870801059438401,0.7733218651719296,0.12959527
0.21491116,0.62109222,0.60413105,0.48968292,0.8151077,0.92992035,0.88404114,0.2346450191958899,0.210123425932083,0.1647808414879907,0.5380697848429647,0.251723543505056,0.6501224412700795,0.7890850071466295,0.12530997
0.21585561,0.6383423,0.6167755,0.48080719,0.81538631,0.97067743,0.94500333,0.2422218109459236,0.2110144460569321,0.1620820538119597,0.5526241827348958,0.2527749643815016,0.6651965877512394,0.8207099085413192,0.12194285
0.21680005,0.63578766,0.60309934,0.47193145,0.81775983,0.92693927,0.93211593,0.2423080010659423,0.2116609690189712,0.1664862932786112,0.5436289227909118,0.2538259260874933,0.6579407272497994,0.8043332868582121,0.11741151
0.21774514,0.65779324,0.63087716,0.46305572,0.82366733,0.94589612,0.93479929,0.2517874960377724,0.2118950231319981,0.1655830782221408,0.5721174896253055,0.254877162989894,0.6918651165963987,0.8130865566788837,0.1153001
0.21868958,0.6611778,0.67272863,0.45417999,0.82957352,0.94184937,0.93563935,0.2541807378141755,0.2121270871656427,0.1666478387199202,0.6137945565233469,0.2559272294618262,0.7390236309414585,0.8142060110684256,0.11183357
0.21963403,0.64646025,0.67433739,0.44530425,0.83548102,0.9530335,0.92645241,0.2495960675438227,0.212357515839241,0.1664090997966065,0.6190407620450299,0.2569768601534465,0.7495710529050809,0.8169245543530763,0.1107665
0.22057847,0.6433307,0.73218358,0.43642852,0.8413872,0.93487943,0.94502069,0.2494558419334175,0.2125866087560773,0.1686927219995481,0.6762966743826423,0.258026033217634,0.8120387407565381,0.8191563819443031,0.10952046
0.22152292,0.63895995,0.74351202,0.42755279,0.84371341,0.89958061,0.89429552,0.2488218915458241,0.2132274714426106,0.1725631552772646,0.69103031958778,0.2590747712520169,0.8287706509526007,0.7937337409244992,0.10956762
0.222468,0.63240162,0.74492242,0.41867706,0.83999805,0.87629376,0.85960107,0.2473186155276903,0.214569550628752,0.1754501928218745,0.6966726884446871,0.2601237626443584,0.8306166453175889,0.7750702549992089,0.11071331
0.22341244,0.6707448,0.74589734,0.40980132,0.83628402,0.90235044,0.86885744,0.2634274019108437,0.2159162857736203,0.1737816683042365,0.7019762705575678,0.2611715981444258,0.8320729446973707,0.7850679276139828,0.11303189
0.22435689,0.63860322,0.75664874,0.40092559,0.83256867,0.87555201,0.88161467,0.2518644067319924,0.2172686458991667,0.1770098495642226,0.7166061497739392,0.2622189997371027,0.8423924354456666,0.7799030843008612,0.11424612
0.22603972,0.63532921,0.751415,0.39204986,0.82885331,0.90825,0.90587075,0.2524526105904414,0.2193430064658718,0.1752817187818992,0.7161868711525596,0.2640841681780794,0.8382347323482087,0.7967755243062943,0.11638876
0.22790317,0.62881657,0.74388151,0.38317412,0.82513928,0.91757664,0.89089533,0.2519246278774597,0.2216012766251656,0.1758671675768725,0.7135562190241999,0.2661478827647399,0.8319877000237673,0.7944716467806614,0.11747174
0.22976725,0.628109,0.7089485,0.37429867,0.82156192,0.88002754,0.88261789,0.2536993912334699,0.2238525734968551,0.1808468917168548,0.6844391571789067,0.2682105687836524,0.800713652654551,0.7798669441299513,0.11981894
0.2316307,0.63342908,0.70747441,0.36542293,0.8182185,0.89761514,0.88067046,0.2579231947381594,0.2260830228281952,0.1806238589421783,0.6874558783077694,0.2702708348732205,0.8003283569836512,0.7842170975481717,0.12109851
0.23349479,0.615467,0.67915484,0.3565472,0.81487508,0.9097914,0.87270891,0.2526261182414918,0.2283223159899225,0.1809165905941714,0.6642555271905244,0.2723300880335484,0.7749399843082854,0.7850574333242999,0.11874619
0.23535888,0.63519949,0.6514526,0.34767147,0.81153034,0.87799008,0.87775626,0.2628070503182925,0.2305700429802598,0.185448971218334,0.641357345756995,0.2743876232438373,0.7497656514039925,0.7763834789518224,0.11748992
0.23815469,0.63045579,0.6149868,0.33879573,0.80818692,0.89413643,0.89777035,0.2639429452341437,0.2337403656638965,0.1860522879901968,0.6094706014830581,0.2774703530368696,0.7157476088729534,0.7873240923723254,0.11643082
0.24312686,0.6335986,0.61789239,0.33907643,0.80214142,0.89731624,0.90366644,0.270796740488951,0.2394208545629569,0.1896183445622115,0.6122217673279933,0.2829432897322832,0.7130620171747406,0.7897825609843541,0.11635978
0.24809903,0.65212084,0.63630043,0.3604419,0.79378286,0.90010015,0.92130613,0.2844129899708664,0.2454556878584102,0.1932127169783739,0.6205596072436539,0.2884041084026523,0.7136117010412694,0.7950165603147619,0.11885132
0.2530712,0.66542325,0.59743052,0.38180737,0.80524302,0.84950315,0.86378926,0.2960308539349801,0.248785436500484,0.2024765734977158,0.5736423236368968,0.2938528625922334,0.6779034118390603,0.7668510849246742,0.12314685
0.25804336,0.64456454,0.66696466,0.40317284,0.81163679,0.92882807,0.91083306,0.2923851963630645,0.2527781089738554,0.1979640381635931,0.6306565912586661,0.2992895945688798,0.7394967762965393,0.8091645309568563,0.12982085
0.26301553,0.6579716,0.68685868,0.42453831,0.81480542,0.8968061,0.91055708,0.3042179416592404,0.2571989722589055,0.2051849905128446,0.639726798294071,0.3047143790403681,0.7512092360073414,0.8017432156755067,0.13885227
0.2679877,0.64589419,0.72347642,0.44590378,0.81797273,0.86033833,0.87127871,0.3042793793726683,0.2616046148415641,0.2131621346563998,0.663874937986762,0.3101272575515579,0.777519458923394,0.7809737814095027,0.14909281
0.25513117,0.63176628,0.70810594,0.46726925,0.80038691,0.82041219,0.82860535,0.2833454513636164,0.25148702184944,0.2073867087016464,0.6403091494967321,0.2961067594140756,0.7384713453850912,0.746246207633746,0.1581532
0.23781761,0.61744821,0.67242591,0.48220046,0.77414026,0.80019874,0.78881842,0.2581313951006457,0.237888782084235,0.1954837629941873,0.601920010896483,0.2770988844410209,0.6785084343123015,0.7144313706553538,0.16807668
0.22050342,0.62765939,0.63130304,0.48977824,0.7478936,0.80340986,0.79433093,0.2432963774448035,0.2238815172619993,0.1809289336262369,0.5622345630836901,0.2579426769186717,0.6190730539753677,0.7037290322940101,0.17712402
0.20318987,0.66515054,0.56970449,0.49735601,0.69172174,0.77882729,0.78714176,0.2375845979184146,0.2131527921681982,0.1690267349824828,0.5048075692658786,0.2386372307485069,0.5225434235058517,0.6713929953125657,0.18504123
0.18587568,0.59886994,0.4496639,0.50493379,0.70197937,0.75116035,0.78541996,0.1956822201851652,0.1938144631771728,0.1570665804274775,0.396434931981481,0.2191787525061772,0.4299806396855554,0.6601966388788238,0.19369251
0.16856149,0.6001996,0.38962231,0.51251156,0.71223569,0.82119775,0.80570135,0.1778485569206282,0.174707971084111,0.13695831053104,0.3417798070989798,0.1995655303493706,0.3824788680529885,0.6857752165643214,0.20138415
0.18329547,0.63996677,0.40943116,0.52008934,0.76282992,0.91739824,0.90598878,0.2062079659154551,0.1845267032524718,0.1414576832454243,0.3573658628676236,0.2162658056895159,0.426265833495199,0.7662077198386228,0.21169572
0.19913416,0.6611778,0.46298976,0.51482816,0.75437543,0.8433,0.86921152,0.2314516663885224,0.2014378762016369,0.1598589208726618,0.4055172209640973,0.2340929880362154,0.4713655298409133,0.7344141694331848,0.2184248
0.21497286,0.6202903,0.51334965,0.49472888,0.76147363,0.85930238,0.8586343,0.2344093370168806,0.2165835122796363,0.1710884700730386,0.4556717771628428,0.2517922454949732,0.5267208141443502,0.7431272746334485,0.22632325
0.23081155,0.66131932,0.53503238,0.47462959,0.72395081,0.80318138,0.82541517,0.2683274048772203,0.2376022623989344,0.1894110261679183,0.4813914893788077,0.269365378896105,0.5250655170006389,0.7090195244502306,0.23305009
0.23666329,0.6380858,0.510756,0.45453031,0.71559225,0.82892978,0.8062585,0.2654643825840334,0.244813140900398,0.1914789334292973,0.4658992244733414,0.2758263777348928,0.5045765589824197,0.7102744491829056,0.23970307
0.23666329,0.63302959,0.5081328,0.43443075,0.71150629,0.80676494,0.8420499,0.2633608352775971,0.2453975949027221,0.193827938454174,0.4700011590763645,0.2758263777348928,0.5055054931184028,0.7132054158148653,0.24401677
0.23666329,0.63220261,0.44441136,0.41433147,0.70741901,0.79556046,0.80016454,0.2630167847829625,0.245985036342591,0.1950374445155021,0.4169032041882307,0.2758263777348928,0.4528834283261153,0.6956400393362842,0.24745774
0.23666329,0.62688696,0.44226316,0.39423218,0.70333304,0.81457209,0.81657711,0.2608053020242444,0.2465751073711814,0.1929939987071439,0.4208690099800449,0.2758263777348928,0.4540112284231306,0.7052674533809643,0.25085099
0.23666329,0.63362956,0.40042128,0.38170432,0.70375491,0.80817489,0.82802563,0.2636104422514851,0.2465140524389631,0.1936767983717987,0.3845061762633247,0.2758263777348928,0.4196145819590745,0.7069488714532423,0.25434935
0.23666329,0.63298979,0.33468209,0.38707877,0.71177834,0.83424409,0.82471049,0.2633442771870913,0.2453585942832299,0.1909241662550372,0.3201346138181304,0.2758263777348928,0.3604584321982346,0.7164040206268237,0.2564994
0.23666329,0.65542286,0.41530871,0.39245322,0.71980307,0.83875718,0.86875156,0.2726771616941817,0.2442137326960818,0.1904555573735295,0.3957233816197397,0.2758263777348928,0.4402016093081216,0.733785614935705,0.25548744
0.23666329,0.62741322,0.41320731,0.39782767,0.727494,0.83549755,0.83721604,0.2610242432481028,0.243126475244997,0.1907937842747213,0.3922072784982018,0.2758263777348928,0.4414222281929575,0.7254589306176021,0.25312717
0.23666329,0.64987282,0.46230835,0.4032024,0.72288102,0.84553777,0.82352676,0.2703681650954224,0.2437774415942436,0.1897558149630714,0.4371321055240146,0.2758263777348928,0.4823174876874355,0.7229207502566274,0.24873283
0.23666329,0.6389629,0.39516836,0.40857685,0.71315566,0.77932491,0.80873705,0.2658292846237974,0.2451613341585556,0.196817074623813,0.3722227421120361,0.2758263777348928,0.4131832113445012,0.6950482332852873,0.24406165
0.23666329,0.64009207,0.3814262,0.41395131,0.71461315,0.81350328,0.82130683,0.2662990559568727,0.2449529371840411,0.1931077420447121,0.3579129008682564,0.2758263777348928,0.3998662717185217,0.7098574824218467,0.23958773
0.23666329,0.63494447,0.39511157,0.41932576,0.71770818,0.81808835,0.82807423,0.2641574874471369,0.2445115719405148,0.1926207401260116,0.36935071856597,0.2758263777348928,0.4129759170163243,0.7142958972401218,0.2360871
0.23666329,0.6387123,0.38687787,0.42470021,0.72080452,0.83697792,0.83427581,0.2657250268981505,0.2440716085676488,0.1906400288096437,0.3602895666307547,0.2758263777348928,0.4057114584745719,0.7229553728107039,0.23298987
0.23666329,0.6658478,0.40698023,0.43007466,0.72389956,0.83711093,0.8237333,0.2770142747604427,0.243633409377331,0.1906262261427399,0.3775860037793901,0.2758263777348928,0.4247534194568664,0.7207082983928681,0.23178075
0.235764,0.63579061,0.41090755,0.40788146,0.72920382,0.87610284,0.84714065,0.2635044070792816,0.2419631383618155,0.1859550529421084,0.3872392026796079,0.2748345574427975,0.437514871299722,0.7412312182305885,0.2306188
0.23433748,0.66202689,0.48652757,0.37867603,0.73823132,0.87152559,0.88833174,0.272717914771693,0.2392500781656326,0.185281952715823,0.4682162869255955,0.2732604404567182,0.5227738757703535,0.7548144480125833,0.23062959
0.23291159,0.63490319,0.53880853,0.38144351,0.73520726,0.85850586,0.84566358,0.2599530346694064,0.238208715913466,0.1854446458665012,0.5174907819773005,0.2716860139995003,0.5672803897361758,0.7363395090823143,0.22626587
0.23148506,0.65608326,0.58017695,0.39220402,0.7271523,0.83250552,0.83200207,0.2669796788063661,0.2378538774647276,0.1869238894226368,0.5529156380614814,0.2701098744788668,0.5934789835356811,0.7212421892362829,0.22270728
0.23005917,0.65339448,0.57127104,0.40296453,0.71909733,0.78102906,0.79974451,0.2642477464078995,0.2374963758424868,0.1911418022356896,0.5402525224811721,0.2685334348506081,0.5755162811182104,0.6926056566406266,0.21957596
0.22863265,0.62542316,0.52785839,0.41372531,0.7114892,0.7788977,0.75845101,0.2513671331763323,0.2370729430375642,0.1901841895114761,0.4953973528438849,0.2669552897456186,0.5288897355208152,0.6764895765891674,0.21478439
0.22720676,0.6357567,0.51723898,0.42448582,0.71492594,0.80999014,0.80484566,0.2539267632146181,0.2351222792101329,0.1857514331398587,0.4817640645529356,0.2653768317984517,0.5188650814425023,0.7009121296203737,0.2128657
0.22578023,0.63611934,0.55364838,0.43524632,0.71836136,0.84245967,0.80397435,0.2524764023999591,0.2331789362210625,0.1813322516917549,0.5118101301708824,0.2637966538161491,0.5490901030583446,0.7112365660296767,0.20822037
0.22435434,0.64377146,0.56769364,0.44600711,0.72179809,0.81958281,0.80310304,0.2538998690836982,0.2312438318691313,0.1824524852419508,0.5208886404526717,0.2622161723682294,0.5600468013377081,0.7045586433730415,0.20496955
0.22292782,0.64591925,0.50702743,0.45676762,0.72523482,0.80954259,0.7911963,0.2531271791067258,0.2293157890599856,0.182298289383631,0.4617878068319694,0.2606339784757641,0.5074742676885812,0.6984338766917301,0.20505297
0.22150193,0.62340805,0.54537669,0.46752812,0.72867155,0.8216547,0.80698749,0.242742713879989,0.227396059205368,0.1799279324997816,0.4930732319621224,0.2590514683395089,0.5394834478546202,0.7076237962108135,0.20505524
0.22026429,0.659686,0.55460412,0.47828891,0.73292837,0.84514186,0.82709184,0.2554333760398644,0.2255700240247615,0.1766450473533451,0.4977658051313893,0.2576770619682658,0.5470572190731218,0.721943060940769,0.20824452
0.21946676,0.64489179,0.6057306,0.48904941,0.73264975,0.81871274,0.78637285,0.2488008631180735,0.2247894247085884,0.1785631245523763,0.5397239509855533,0.2567909943216655,0.5858766748296061,0.7009838938495864,0.21409235
0.21866923,0.62933694,0.60509638,0.49829619,0.71854929,0.81213089,0.78734657,0.2419174423060621,0.2258102163563015,0.1785604393079397,0.5358314071230084,0.255904608223559,0.5710864115140383,0.6946842110758658,0.2205828
